Date,PredVolMean,PredVolQ025,PredVolQ975,ActualReturn,ActualAbsReturn,ActualSqReturn,ParamAcceptRate,LatentAcceptRate,PilotAcceptRate
2021-06-04,0.005064936448700185,0.0019558917416311514,0.01006420943721836,0.008479766705477804,0.008479766705477804,7.19064433793299e-05,0.6266666666666667,0.33812333333333333,0.7533333333333333
2021-06-07,0.007244935002647995,0.003950923244145484,0.011544794366926086,-0.0011125929469599956,0.0011125929469599956,1.2378630656251275e-06,0.652,0.28224333333333335,0.8066666666666666
2021-06-08,0.00491937980619694,0.0017381010680736617,0.011266502247936183,-0.00014052712809729557,0.00014052712809729557,1.9747873731273717e-08,0.609,0.3929666666666667,0.8186666666666667
2021-06-09,0.006535055216823251,0.0033101257268068917,0.01031592805669167,-0.0021410692681540955,0.0021410692681540955,4.584177611033914e-06,0.5576666666666666,0.2874233333333333,0.7733333333333333
2021-06-10,0.005668951032223178,0.002309524280391053,0.010420118024953576,0.004325918098924404,0.004325918098924404,1.871356739860173e-05,0.5766666666666667,0.33285,0.8153333333333334
2021-06-11,0.004817133660815081,0.0016732749048539314,0.011611744830114193,0.0016310022552698045,0.0016310022552698045,2.6601683566951887e-06,0.5493333333333333,0.46163,0.8426666666666667
2021-06-14,0.004112596375638699,0.0012387642474160922,0.010520384196268445,0.0014980197075976044,0.0014980197075976044,2.2440630443508123e-06,0.6193333333333333,0.4628,0.8133333333333334
2021-06-15,0.004683946552170323,0.0017531070096556464,0.009925182513582511,-0.002329256631814296,0.002329256631814296,5.425436456850878e-06,0.657,0.42718333333333336,0.808
2021-06-16,0.004638164333405294,0.0017992906445173428,0.00821274320001865,-0.005720240424564896,0.005720240424564896,3.272115051482638e-05,0.5526666666666666,0.30238,0.7993333333333333
2021-06-17,0.005390553312829555,0.0018963065038492318,0.011085054085214098,-0.0007513472212110955,0.0007513472212110955,5.645226468216349e-07,0.602,0.4035533333333333,0.8046666666666666
2021-06-18,0.004311821303164829,0.001645256249852481,0.008222020679723045,-0.013526892364822596,0.013526892364822596,0.00018297681704949585,0.6456666666666667,0.35647,0.8186666666666667
2021-06-21,0.007149902456708025,0.004088191883805154,0.012075919077047073,0.013589626834781304,0.013589626834781304,0.0001846779575086081,0.681,0.2583666666666667,0.826
2021-06-22,0.009005124898014034,0.004192115124948368,0.01727063387457654,0.004795869701452104,0.004795869701452104,2.3000366193306296e-05,0.6666666666666666,0.41278333333333334,0.804
2021-06-23,0.007857744062714968,0.0030913728748960955,0.017787248895755805,-0.0013994071961879956,0.0013994071961879956,1.9583405007427474e-06,0.5786666666666667,0.44294,0.8206666666666667
2021-06-24,0.0068228641975632415,0.003576097084730538,0.012800886109319195,0.005478892868378304,0.005478892868378304,3.0018267063166642e-05,0.6103333333333333,0.35336666666666666,0.812
2021-06-25,0.006356733584945386,0.003402222738657192,0.010910895342378425,0.003009526487149004,0.003009526487149004,9.057249676851425e-06,0.689,0.33512333333333333,0.826
2021-06-28,0.006470247571586283,0.002423934234392606,0.012780517763142851,0.0019967521829332043,0.0019967521829332043,3.987019280048516e-06,0.6883333333333334,0.37311,0.816
2021-06-29,0.005992800070058292,0.002277153422874953,0.012727255422476533,-3.823893485069556e-05,3.823893485069556e-05,1.4622161385157397e-09,0.6973333333333334,0.37087,0.8206666666666667
2021-06-30,0.0050094889254746885,0.0023155334515622687,0.008951249923353628,0.0010117417453686045,0.0010117417453686045,1.0236213593215103e-06,0.656,0.31483333333333335,0.812
2021-07-01,0.0047637807902323566,0.0015472093750091827,0.00960760929124946,0.004892504754716204,0.004892504754716204,2.3936602774920664e-05,0.635,0.4041533333333333,0.8033333333333333
2021-07-02,0.005506574622493958,0.0022135274460615604,0.01044590796535889,0.007156559217153104,0.007156559217153104,5.1216339828619054e-05,0.5566666666666666,0.36878,0.8126666666666666
2021-07-06,0.005408789859288595,0.0027682718016395704,0.009690050865731284,-0.002339439447560196,0.002339439447560196,5.4729769288007546e-06,0.6113333333333333,0.3335066666666667,0.8173333333333334
2021-07-07,0.0049316163034737424,0.002160789364358708,0.010716035301877636,0.003037809876124404,0.003037809876124404,9.228288843478968e-06,0.6343333333333333,0.33296333333333333,0.804
2021-07-08,0.004750646867189401,0.0023207890057938465,0.008511878621601278,-0.008913417687094796,0.008913417687094796,7.944901486461435e-05,0.5583333333333333,0.34168333333333334,0.828
2021-07-09,0.006767100375581117,0.0040224870458144815,0.010779760486553469,0.010899289224875205,0.010899289224875205,0.00011879450560748074,0.6093333333333333,0.30058666666666667,0.826
2021-07-12,0.006925835949990697,0.0036089896316104865,0.013547106262329751,0.003129696018055504,0.003129696018055504,9.794997165432479e-06,0.6343333333333333,0.33518,0.804
2021-07-13,0.006326185729074571,0.00346745152836827,0.011263180031707667,-0.003838547858703996,0.003838547858703996,1.4734449663561032e-05,0.641,0.3010233333333333,0.8226666666666667
2021-07-14,0.006014691030779363,0.0033138394546338937,0.010586000708131302,0.0008487198879308046,0.0008487198879308046,7.203254481692775e-07,0.5843333333333334,0.27441333333333334,0.7853333333333333
2021-07-15,0.005213319900235584,0.00234981063108463,0.010462101730870756,-0.0035831102402843957,0.0035831102402843957,1.28386789940309e-05,0.5853333333333334,0.3620933333333333,0.818
2021-07-16,0.0050232144064921115,0.002409994356461787,0.0097149393406188,-0.007882951684351696,0.007882951684351696,6.214092725782324e-05,0.6526666666666666,0.32879,0.8226666666666667
2021-07-19,0.0066654083586967245,0.003442869651170965,0.012914086894381614,-0.016312318077522394,0.016312318077522394,0.0002660917210622639,0.643,0.33930333333333335,0.79
2021-07-20,0.009642261629034159,0.00453105034577375,0.018269092785969308,0.014733269327261404,0.014733269327261404,0.0002170692250696217,0.5786666666666667,0.33092,0.8386666666666667
2021-07-21,0.00860901523684006,0.004652497619409612,0.016056111736472863,0.007892504984605505,0.007892504984605505,6.229163493202273e-05,0.686,0.30639666666666665,0.802
2021-07-22,0.009657981305672093,0.004349414281139324,0.018715520457822564,0.0016991025317044043,0.0016991025317044043,2.8869494132443163e-06,0.69,0.38774,0.8326666666666667
2021-07-23,0.008138484391598045,0.003497117216148408,0.01825086672864597,0.009778795708715904,0.009778795708715904,9.562484551280057e-05,0.712,0.3942833333333333,0.8226666666666667
2021-07-26,0.009010177472927466,0.004875946649661351,0.015388067900916604,0.0020638302451910042,0.0020638302451910042,4.25939528096516e-06,0.6503333333333333,0.3230766666666667,0.8113333333333334
2021-07-27,0.009121418021605536,0.005389632385574065,0.016290797645969052,-0.005039120059716496,0.005039120059716496,2.539273097623718e-05,0.514,0.2851533333333333,0.8146666666666667
2021-07-28,0.00647280018200837,0.004102884530299771,0.009992023869212588,-0.0005018159090911956,0.0005018159090911956,2.5181920661702313e-07,0.6596666666666666,0.29838333333333333,0.8146666666666667
2021-07-29,0.006338247666704152,0.0032935809615121507,0.010663005406614986,0.003881795167734104,0.003881795167734104,1.506833372424384e-05,0.5686666666666667,0.37162666666666666,0.8206666666666667
2021-07-30,0.005722148089844845,0.003204764307333556,0.01186400951102881,-0.005736250285799596,0.005736250285799596,3.290456734133595e-05,0.6826666666666666,0.33458,0.8233333333333334
2021-08-02,0.00581581279237284,0.0034635791154101936,0.00918594344912913,-0.0021600423475987957,0.0021600423475987957,4.665782943420116e-06,0.6526666666666666,0.32643,0.8153333333333334
2021-08-03,0.006366249447102116,0.004003443405296016,0.009463835700129548,0.007854424661379504,0.007854424661379504,6.169198676128653e-05,0.548,0.25312,0.8306666666666667
2021-08-04,0.006389493648240362,0.0029454964220612077,0.011161228550577044,-0.004958687338833896,0.004958687338833896,2.458858012431158e-05,0.644,0.42232,0.8166666666666667
2021-08-05,0.006048713901863212,0.002953230248299442,0.01115228158523845,0.005671949312880604,0.005671949312880604,3.2171009007886756e-05,0.6236666666666667,0.40988,0.8286666666666667
2021-08-06,0.006123268013135233,0.0036892444603766382,0.010198465314409195,0.0013583278709903045,0.0013583278709903045,1.8450546051090533e-06,0.5736666666666667,0.31065,0.804
2021-08-09,0.006617070557798728,0.003859222618166887,0.010519461450394733,-0.0012558869424933955,0.0012558869424933955,1.5772520123254092e-06,0.651,0.2729433333333333,0.8166666666666667
2021-08-10,0.005368432235509831,0.003174417716255744,0.008249467843657154,0.0006766502763249046,0.0006766502763249046,4.578555964505697e-07,0.63,0.3230633333333333,0.8153333333333334
2021-08-11,0.0041984175904808746,0.0015018252036946838,0.00839721330708485,0.0009593940404769045,0.0009593940404769045,9.204369249026003e-07,0.606,0.40531666666666666,0.8153333333333334
2021-08-12,0.004806086989124552,0.002397066022009217,0.008352282437807453,0.0038222710579401045,0.0038222710579401045,1.4609756040366565e-05,0.556,0.2738566666666667,0.812
2021-08-13,0.004256979801637275,0.0020941447366998383,0.007207065590382765,0.0012904796433843046,0.0012904796433843046,1.6653377099892818e-06,0.656,0.35198666666666667,0.7986666666666666
2021-08-16,0.00476044409767002,0.0019399864099651665,0.008491517864198092,0.002301885584455804,0.002301885584455804,5.298677243925439e-06,0.6173333333333333,0.3388833333333333,0.8233333333333334
2021-08-17,0.0030678882732326196,0.0011904517485263654,0.006263476430147791,-0.007401280184676395,0.007401280184676395,5.477894837208346e-05,0.6396666666666667,0.37904666666666664,0.8326666666666667
2021-08-18,0.005064090872874592,0.002622928070865685,0.008996799416907933,-0.011122189522792796,0.011122189522792796,0.00012370309978092185,0.6996666666666667,0.32223,0.7906666666666666
2021-08-19,0.00675729950809777,0.0034445014123115282,0.01004505094077286,0.0009403665786184045,0.0009403665786184045,8.842893021824839e-07,0.644,0.2841533333333333,0.8
2021-08-20,0.006551580213433113,0.0037493763951249055,0.012538740533384551,0.007793067213203204,0.007793067213203204,6.0731896589502754e-05,0.618,0.27853666666666665,0.8253333333333334
2021-08-23,0.0059755149074708315,0.0035249479515262225,0.008999575257655821,0.008172131306873604,0.008172131306873604,6.678373009678368e-05,0.663,0.29284,0.8306666666666667
2021-08-24,0.00584851766041443,0.0036673751907298903,0.009279844817349026,0.0011790821244235044,0.0011790821244235044,1.3902346561350443e-06,0.6496666666666666,0.27275,0.7826666666666666
2021-08-25,0.0061448586583169275,0.003668679473658664,0.011324268399552032,0.0019021207257123045,0.0019021207257123045,3.6180632551843037e-06,0.6193333333333333,0.31278666666666666,0.8353333333333334
2021-08-26,0.006123463912336053,0.0037900855547764725,0.009111683537163025,-0.006157486505141096,0.006157486505141096,3.791464006099471e-05,0.6583333333333333,0.2590366666666667,0.818
2021-08-27,0.005955673799880968,0.0029919901039938894,0.010283192523790355,0.008453534862913704,0.008453534862913704,7.146225167849742e-05,0.5743333333333334,0.31897,0.7873333333333333
2021-08-30,0.006416744960206696,0.0033512154034287095,0.01218342179663274,0.0039817874293361045,0.0039817874293361045,1.5854631132419023e-05,0.6333333333333333,0.37544,0.8066666666666666
2021-08-31,0.005669328194721722,0.003919242845685958,0.008603333110754514,-0.0016655635934316956,0.0016655635934316956,2.7741020837651027e-06,0.682,0.25421333333333335,0.8026666666666666
2021-09-01,0.006547958565873266,0.0032812136931262546,0.013703389733421221,-3.896616585195585e-06,3.896616585195585e-06,1.51836208120213e-11,0.688,0.3440166666666667,0.802
2021-09-02,0.005081972535992978,0.0021229402527931833,0.008956340140715205,0.002523069076865704,0.002523069076865704,6.365877566635956e-06,0.6936666666666667,0.36347666666666667,0.838
2021-09-03,0.004615348318489971,0.0012556832202437038,0.010991750462671963,-0.0006506239387197956,0.0006506239387197956,4.2331150963526033e-07,0.662,0.40945333333333334,0.8346666666666667
2021-09-07,0.005296351245111765,0.001742668076777599,0.011518480474876136,-0.0037168891298587957,0.0037168891298587957,1.3815264803662476e-05,0.533,0.40021666666666667,0.8193333333333334
2021-09-08,0.004682177657830707,0.0027087203240543857,0.007124069357718047,-0.0016349734913550956,0.0016349734913550956,2.673138317433871e-06,0.6263333333333333,0.27738,0.8013333333333333
2021-09-09,0.004689118520944528,0.0023091661858740675,0.007515754178251316,-0.004931783827540996,0.004931783827540996,2.4322491721594918e-05,0.6293333333333333,0.28758333333333336,0.7926666666666666
2021-09-10,0.004907475594893157,0.002227875792433561,0.009593779987871566,-0.008068088963814595,0.008068088963814595,6.509405952802687e-05,0.5886666666666667,0.3143533333333333,0.8226666666666667
2021-09-13,0.005237653984891892,0.0029537964132354765,0.008658674457105558,0.001958363668831104,0.001958363668831104,3.835188259397623e-06,0.6646666666666666,0.30561333333333335,0.7873333333333333
2021-09-14,0.005011599186343743,0.0030363169363255803,0.00798992997479691,-0.0060787506437970954,0.0060787506437970954,3.6951209389463605e-05,0.672,0.35713666666666666,0.8126666666666666
2021-09-15,0.005607260944273182,0.002502666295525912,0.01123082616219847,0.008122757544541205,0.008122757544541205,6.597919012740107e-05,0.7013333333333334,0.40086666666666665,0.8186666666666667
2021-09-16,0.006241456504828241,0.003146573811120677,0.01103080542651637,-0.0018678813903022955,0.0018678813903022955,3.4889808882376365e-06,0.5946666666666667,0.3232233333333333,0.8053333333333333
2021-09-17,0.005455562491392215,0.0024930900736031304,0.010623736145523756,-0.009468166953337796,0.009468166953337796,8.964618545627793e-05,0.6426666666666667,0.42357333333333336,0.7926666666666666
2021-09-20,0.006148253205332421,0.0036708198586151656,0.010501078229280042,-0.017438614403920295,0.017438614403920295,0.00030410527232861635,0.6363333333333333,0.34247,0.7946666666666666
2021-09-21,0.008159755030559488,0.00407435333616952,0.014903813144073689,-0.0011282253360853955,0.0011282253360853955,1.2728924089850035e-06,0.5943333333333334,0.38053333333333333,0.8146666666666667
2021-09-22,0.007754047654682429,0.004409084223814288,0.015165175557404355,0.009159048546681505,0.009159048546681505,8.388817028046859e-05,0.644,0.3615233333333333,0.8026666666666666
2021-09-23,0.006276054655501111,0.003982342352466658,0.00979859224213357,0.011746143692397404,0.011746143692397404,0.00013797189164244732,0.6826666666666666,0.28340333333333334,0.8113333333333334
2021-09-24,0.00906437844144647,0.004128689645694447,0.019539621216970914,0.0011444061338257046,0.0011444061338257046,1.3096653991378964e-06,0.6333333333333333,0.38805,0.8146666666666667
2021-09-27,0.007687379295978226,0.0030683131782093917,0.0174410705726525,-0.003095780597726096,0.003095780597726096,9.583857509257344e-06,0.6296666666666667,0.36373,0.8253333333333334
2021-09-28,0.0058546588122077485,0.0038557748852366936,0.00880720962096067,-0.020889854417432494,0.020889854417432494,0.0004363860175815239,0.653,0.28250333333333333,0.814
2021-09-29,0.007655591538943033,0.004374618711762712,0.012225867359166519,0.0012524176587453044,0.0012524176587453044,1.5685499919370699e-06,0.6776666666666666,0.3472133333333333,0.8146666666666667
2021-09-30,0.007942827045280017,0.0035785689836023925,0.017785272856015933,-0.012296739622553395,0.012296739622553395,0.0001512098053448746,0.515,0.36575,0.81
2021-10-01,0.010699719626979546,0.00541403864603764,0.02119586183439929,0.011110415435795605,0.011110415435795605,0.00012344133115596524,0.6533333333333333,0.33126666666666665,0.7793333333333333
2021-10-04,0.009174377912705941,0.004403019604628786,0.02122482633427231,-0.013386488726182196,0.013386488726182196,0.00017919808041620304,0.5763333333333334,0.34043666666666667,0.7853333333333333
2021-10-05,0.011463667291584859,0.005397157246836213,0.022935105371388376,0.010153980821063004,0.010153980821063004,0.00010310332651451531,0.649,0.3535,0.828
2021-10-06,0.009663662899466545,0.005147051200310092,0.017804885746460247,0.003778862672086304,0.003778862672086304,1.4279803094487243e-05,0.6536666666666666,0.29704,0.8073333333333333
2021-10-07,0.008510079755155206,0.0051290120807503305,0.016064170442531358,0.007948502547526904,0.007948502547526904,6.317869274804168e-05,0.6096666666666667,0.3102933333333333,0.798
2021-10-08,0.010064067062373228,0.004861960710023367,0.018393817595065916,-0.0022310932799598955,0.0022310932799598955,4.977777223882204e-06,0.6116666666666667,0.32950666666666667,0.8213333333333334
2021-10-11,0.0064876906180270436,0.004080132895363605,0.010137531036334939,-0.007204978321878296,0.007204978321878296,5.191171261873618e-05,0.635,0.3644833333333333,0.8206666666666667
2021-10-12,0.005741792734843471,0.004126554041738909,0.008070121534835889,-0.0027352423640933958,0.0027352423640933958,7.481550790331229e-06,0.6296666666666667,0.26198333333333335,0.8113333333333334
2021-10-13,0.006996453372979407,0.003377448787562415,0.013825914515249883,0.0027024191926934044,0.0027024191926934044,7.3030694930376716e-06,0.614,0.36227,0.844
2021-10-14,0.007968930049560365,0.003113408782484394,0.01803204067013498,0.016603625608173005,0.016603625608173005,0.0002756803833363784,0.6893333333333334,0.33323,0.8126666666666666
2021-10-15,0.008632005716308329,0.004507443884132126,0.019872348028115053,0.007116983959651504,0.007116983959651504,5.0651460681936805e-05,0.5413333333333333,0.3539333333333333,0.804
2021-10-18,0.009676651606602363,0.005055243471000255,0.016211905832225808,0.0030535511242653045,0.0030535511242653045,9.324174468501906e-06,0.6213333333333333,0.32825666666666664,0.822
2021-10-19,0.007838117747210936,0.0038090695365822864,0.015106548323703926,0.007050606106697204,0.007050606106697204,4.9711046471795906e-05,0.5926666666666667,0.36739,0.8193333333333334
2021-10-20,0.006114469723875958,0.003354630129263389,0.009304671041550507,0.0033417969210221042,0.0033417969210221042,1.1167606661352816e-05,0.682,0.28590333333333334,0.8206666666666667
2021-10-21,0.007430400630429032,0.004450978796164222,0.012083417596620079,0.0026758564908215044,0.0026758564908215044,7.160207959471576e-06,0.6273333333333333,0.3159,0.8193333333333334
2021-10-22,0.008520728110988716,0.004600187516180755,0.01539015421444896,-0.0013886659022027956,0.0013886659022027956,1.9283929879407043e-06,0.6003333333333334,0.2782833333333333,0.77
2021-10-25,0.006506518587484767,0.0024974432228006293,0.014195365258267773,0.0044214227633150045,0.0044214227633150045,1.954897925196009e-05,0.497,0.36944666666666665,0.8226666666666667
2021-10-26,0.006068898522306005,0.0035354230948562246,0.009466764635896949,0.0015026047547056045,0.0015026047547056045,2.2578210488638897e-06,0.632,0.24036666666666667,0.7946666666666666
2021-10-27,0.005235975028482654,0.002691725709259151,0.009099495834612628,-0.005379907048643996,0.005379907048643996,2.894339985204935e-05,0.6523333333333333,0.3370066666666667,0.806
2021-10-28,0.007306742611303979,0.0031117054144122794,0.012085697892549273,0.009465751746645504,0.009465751746645504,8.960045612912241e-05,0.57,0.3188,0.7826666666666666
2021-10-29,0.006700190620639264,0.0034697831051867458,0.011669427725887253,0.0016319005541790045,0.0016319005541790045,2.663099418729742e-06,0.6703333333333333,0.2808966666666667,0.8226666666666667
2021-11-01,0.00579698358033317,0.004050858050420263,0.00810029849365171,0.0014829222683638045,0.0014829222683638045,2.1990584540092514e-06,0.647,0.27801,0.782
2021-11-02,0.005544002894322723,0.0023095452694081187,0.009899671383538162,0.0033580704428500044,0.0033580704428500044,1.1276637099142824e-05,0.5756666666666667,0.3114133333333333,0.8013333333333333
2021-11-03,0.005223265610669375,0.0028278867151909476,0.009694559983849223,0.006124957935351704,0.006124957935351704,3.7515109709827813e-05,0.6516666666666666,0.28014333333333336,0.802
2021-11-04,0.005967890608100299,0.0034330708307203925,0.00966209857004794,0.0038576856652785046,0.0038576856652785046,1.4881738692095259e-05,0.7036666666666667,0.27740333333333334,0.8186666666666667
2021-11-05,0.005236743532580794,0.0030469127369205365,0.0076084586373171455,0.0034103133677459044,0.0034103133677459044,1.1630237266226411e-05,0.551,0.30654,0.7853333333333333
2021-11-08,0.00579132709872832,0.003835143489071194,0.007783763726341706,0.0005718573831640045,0.0005718573831640045,3.2702086667918304e-07,0.54,0.23188,0.8086666666666666
2021-11-09,0.005160798021470967,0.002435813592175639,0.010222550555435873,-0.0038204476039385956,0.0038204476039385956,1.4595819894440155e-05,0.618,0.33285,0.8186666666666667
2021-11-10,0.00514152439677887,0.002378380291076519,0.008150038327185161,-0.008575378841399495,0.008575378841399495,7.353712227352214e-05,0.654,0.25349333333333335,0.82
2021-11-11,0.0050386973474120696,0.0028131361422951895,0.008662691734197132,0.00023525165545040442,0.00023525165545040442,5.5343341392155794e-08,0.6213333333333333,0.2867133333333333,0.7966666666666666
2021-11-12,0.005292057158190257,0.0026351332421441363,0.009037784611874445,0.006881160886591904,0.006881160886591904,4.7350375147162276e-05,0.6186666666666667,0.31255333333333335,0.8113333333333334
2021-11-15,0.005374887711888765,0.0029089190080656183,0.009765938428998052,-0.00032627655555549746,0.00032627655555549746,1.0645639070515962e-07,0.6506666666666666,0.2983866666666667,0.7873333333333333
2021-11-16,0.0047226525112810495,0.0021671499364878436,0.009287555707970251,0.003542242379588104,0.003542242379588104,1.2547481075749995e-05,0.7176666666666667,0.3080966666666667,0.7893333333333333
2021-11-17,0.005272244170838342,0.003019031488055817,0.008047016741364064,-0.002920552160434296,0.002920552160434296,8.529624921817433e-06,0.6113333333333333,0.2807,0.8073333333333333
2021-11-18,0.004950082603565367,0.0024930917740045707,0.008692348910974623,0.0030635280626334044,0.0030635280626334044,9.38520419054238e-06,0.658,0.2833966666666667,0.7806666666666666
2021-11-19,0.004454228521319836,0.002928842861858254,0.006362636967324067,-0.0017151812825264956,0.0017151812825264956,2.941846831929234e-06,0.6133333333333333,0.24344,0.7993333333333333
2021-11-22,0.00498931736362433,0.003084678634485346,0.008032783809304944,-0.0035177949944991955,0.0035177949944991955,1.2374881623323594e-05,0.6226666666666667,0.2739666666666667,0.794
2021-11-23,0.004337843844224335,0.0025420089010708647,0.006230846986932568,0.0013402247056567044,0.0013402247056567044,1.7962022616526e-06,0.6586666666666666,0.24322333333333335,0.8166666666666667
2021-11-24,0.004338711031643413,0.0021025758788120715,0.008195331159582124,0.0019756870991287042,0.0019756870991287042,3.9033395136635945e-06,0.6326666666666667,0.29674333333333336,0.8046666666666666
2021-11-26,0.003221689258801284,0.0017543946972485938,0.005828125167132578,-0.023302547836859595,0.023302547836859595,0.0005430087356891298,0.6583333333333333,0.28655,0.8126666666666666
2021-11-29,0.007239091882574317,0.003807566125175964,0.014423840583352622,0.012798299405285705,0.012798299405285705,0.00016379646766733643,0.7003333333333334,0.3604466666666667,0.8286666666666667
2021-11-30,0.007299472723163262,0.003683991712784243,0.012503780837838619,-0.019458917865388996,0.019458917865388996,0.000378649484491955,0.703,0.2876033333333333,0.8206666666666667
2021-12-01,0.009418609427067683,0.005167765152981779,0.015931855327077207,-0.012201078135494396,0.012201078135494396,0.0001488663076684394,0.6113333333333333,0.32473,0.8173333333333334
2021-12-02,0.010011850090029698,0.005826979162969544,0.017767658940730652,0.013779101718519204,0.013779101718519204,0.0001898636441692989,0.6556666666666666,0.28295,0.7866666666666666
2021-12-03,0.009712527271963473,0.006046555851912187,0.015887075439964246,-0.008799991819277096,0.008799991819277096,7.743985601934382e-05,0.7026666666666667,0.30033,0.7646666666666667
2021-12-06,0.010335520704103563,0.005160488995591922,0.02178534077888498,0.011347062632147605,0.011347062632147605,0.00012875583037788053,0.6623333333333333,0.3321266666666667,0.8246666666666667
2021-12-07,0.011110150070648974,0.005411624153584093,0.0215214819854706,0.020180066508714005,0.020180066508714005,0.00040723508429612063,0.6346666666666667,0.3511033333333333,0.7833333333333333
2021-12-08,0.012562603222230743,0.0067914860532140185,0.02304360464476811,0.0027649989090473043,0.0027649989090473043,7.645218967032783e-06,0.678,0.3061066666666667,0.8213333333333334
2021-12-09,0.010900276776329399,0.00557250009323503,0.021442813341942816,-0.007522524910062096,0.007522524910062096,5.658838102250475e-05,0.6066666666666667,0.30410333333333334,0.776
2021-12-10,0.009258916986502797,0.00570063527103194,0.015728188012626647,0.009188232440671204,0.009188232440671204,8.44236153838027e-05,0.6833333333333333,0.2653433333333333,0.8093333333333333
2021-12-13,0.010485712566579465,0.004632144666137616,0.020194439288242078,-0.009493695020332297,0.009493695020332297,9.013024513908224e-05,0.7206666666666667,0.3268566666666667,0.8233333333333334
2021-12-14,0.010773417711874858,0.0042576645965710464,0.023439004508215063,-0.007814259532162096,0.007814259532162096,6.106265203598618e-05,0.5863333333333334,0.3279033333333333,0.8226666666666667
2021-12-15,0.009820213009415617,0.004167552838967028,0.019269473248125533,0.015900730674352305,0.015900730674352305,0.0002528332359782883,0.617,0.38462,0.8126666666666666
2021-12-16,0.011356994604247371,0.006233684869010831,0.021167449959405105,-0.009097399988650896,0.009097399988650896,8.276268655350532e-05,0.644,0.30202,0.8053333333333333
2021-12-17,0.011991977478089274,0.006371863703248271,0.02308511341977554,-0.010656501261592096,0.010656501261592096,0.00011356101913831393,0.7,0.2795166666666667,0.804
2021-12-20,0.012159234905437145,0.006355486576682532,0.020675065937836655,-0.011768935000794995,0.011768935000794995,0.0001385078310529375,0.7023333333333334,0.2568433333333333,0.8373333333333334
2021-12-21,0.010099008115865029,0.005810999840636016,0.016972943264716916,0.017306218707656904,0.017306218707656904,0.0002995052059572538,0.551,0.28329666666666664,0.794
2021-12-22,0.01538704965714495,0.007742302655368183,0.03133636210413336,0.009813191351589005,0.009813191351589005,9.629872450290124e-05,0.644,0.31673,0.8273333333333334
2021-12-23,0.013725437162952013,0.007164675324154039,0.026438597848882518,0.005888876007713104,0.005888876007713104,3.4678860634219024e-05,0.6293333333333333,0.32243,0.8146666666666667
2021-12-27,0.010204058974250876,0.005059402328249274,0.019142607486386198,0.013428514896067304,0.013428514896067304,0.00018032501231390148,0.6606666666666666,0.31053333333333333,0.81
2021-12-28,0.010921906209286302,0.0061389258792697785,0.018626454429470904,-0.0013262020764257954,0.0013262020764257954,1.7588119475160915e-06,0.5336666666666666,0.3390766666666667,0.8266666666666667
2021-12-29,0.010425205560117305,0.005052106182757826,0.019376726278882542,0.0010853767243191046,0.0010853767243191046,1.1780426336936695e-06,0.727,0.3307366666666667,0.8006666666666666
2021-12-30,0.009860891006847936,0.0037532322402152114,0.021772235700209367,-0.0033097705194427957,0.0033097705194427957,1.0954580891372634e-05,0.6293333333333333,0.37812,0.8473333333333334
2021-12-31,0.008276580210936895,0.004261676812652078,0.0157579404449921,-0.0029451710510128956,0.0029451710510128956,8.674032519724405e-06,0.6666666666666666,0.2909366666666667,0.798
2022-01-03,0.008123579227765772,0.002493562816876271,0.016050192231173533,0.006038287492849804,0.006038287492849804,3.646091584630637e-05,0.659,0.3123533333333333,0.8026666666666666
2022-01-04,0.006889198093619747,0.003382473189017914,0.011578712329150977,-0.0009453569297416956,0.0009453569297416956,8.936997246106452e-07,0.6396666666666667,0.27812333333333333,0.7953333333333333
2022-01-05,0.006293902815050889,0.0037206878283352817,0.009836890447276815,-0.019898800982039496,0.019898800982039496,0.000395962280522816,0.491,0.29988333333333334,0.7993333333333333
2022-01-06,0.008966480129813882,0.004413934139865442,0.018519825423426017,-0.0012797704177193955,0.0012797704177193955,1.637812322069676e-06,0.6273333333333333,0.33630333333333334,0.8306666666666667
2022-01-07,0.0099941300167541,0.004944263033855548,0.021598489425512006,-0.004373977759874996,0.004373977759874996,1.9131681443881084e-05,0.6583333333333333,0.30515,0.818
2022-01-10,0.008786831348231227,0.004018926575862217,0.016932185069901354,-0.0017576072150772956,0.0017576072150772956,3.089183122491767e-06,0.725,0.30766666666666664,0.804
2022-01-11,0.00811744360620802,0.002894597113764873,0.01712561906490786,0.008802749774860804,0.008802749774860804,7.748840359881194e-05,0.6396666666666667,0.3320666666666667,0.7933333333333333
2022-01-12,0.006483525361341925,0.003922057504102313,0.010811545764964594,0.0024982553371285044,0.0024982553371285044,6.241279729491057e-06,0.6363333333333333,0.27529,0.802
2022-01-13,0.006796727512611296,0.00306465703025866,0.011305598486447459,-0.014661565911938996,0.014661565911938996,0.00021496151499013157,0.6443333333333333,0.33159333333333335,0.7993333333333333
2022-01-14,0.00857407853380515,0.004480366456757101,0.016021883037527287,0.0005041075920520044,0.0005041075920520044,2.5412446436447007e-07,0.562,0.30772666666666665,0.8033333333333333
2022-01-18,0.006989986629862715,0.0033202378788587186,0.013257529033927387,-0.018874642075546996,0.018874642075546996,0.000356252113480009,0.5416666666666666,0.3512766666666667,0.816
